sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus,downloadable_links,downloadable_samples,configurable_variations,configurable_variation_labels
MSH09-32-Black,,Bottom,simple,"Default Category/Men/Bottoms/Shorts,Default Category/Collections/Performance Fabrics,Default Category",base,"Troy Yoga Short-32-Black","<p>The versatile, all-purpose Troy Yoga Short is knee-lengthed with an elastic waistband with drawstring, making it comfortably flexible. The removable LumaTech&trade; wicking liner is also bacteria resistant.</p>
<p>&bull; Navy polyester pinstripe shorts.<br />&bull; Woven fabric with moderate stretch.<br />&bull; 62% cotton/34% nylon/4% spandex.<br />&bull; LumaTech&trade; lining.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",24.000000,,,,troy-yoga-short-32-black,,,,/m/s/msh09-black_main_1.jpg,,/m/s/msh09-black_main_1.jpg,,/m/s/msh09-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=32",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,/m/s/msh09-black_main_1.jpg,,,,,,,,,,,,,,
MSH09-33-Black,,Bottom,simple,"Default Category/Men/Bottoms/Shorts,Default Category/Collections/Performance Fabrics,Default Category",base,"Troy Yoga Short-33-Black","<p>The versatile, all-purpose Troy Yoga Short is knee-lengthed with an elastic waistband with drawstring, making it comfortably flexible. The removable LumaTech&trade; wicking liner is also bacteria resistant.</p>
<p>&bull; Navy polyester pinstripe shorts.<br />&bull; Woven fabric with moderate stretch.<br />&bull; 62% cotton/34% nylon/4% spandex.<br />&bull; LumaTech&trade; lining.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",24.000000,,,,troy-yoga-short-33-black,,,,/m/s/msh09-black_main_1.jpg,,/m/s/msh09-black_main_1.jpg,,/m/s/msh09-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=33",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,/m/s/msh09-black_main_1.jpg,,,,,,,,,,,,,,
MSH09-34-Black,,Bottom,simple,"Default Category/Men/Bottoms/Shorts,Default Category/Collections/Performance Fabrics,Default Category",base,"Troy Yoga Short-34-Black","<p>The versatile, all-purpose Troy Yoga Short is knee-lengthed with an elastic waistband with drawstring, making it comfortably flexible. The removable LumaTech&trade; wicking liner is also bacteria resistant.</p>
<p>&bull; Navy polyester pinstripe shorts.<br />&bull; Woven fabric with moderate stretch.<br />&bull; 62% cotton/34% nylon/4% spandex.<br />&bull; LumaTech&trade; lining.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",24.000000,,,,troy-yoga-short-34-black,,,,/m/s/msh09-black_main_1.jpg,,/m/s/msh09-black_main_1.jpg,,/m/s/msh09-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=34",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,/m/s/msh09-black_main_1.jpg,,,,,,,,,,,,,,
MSH09-36-Black,,Bottom,simple,"Default Category/Men/Bottoms/Shorts,Default Category/Collections/Performance Fabrics,Default Category",base,"Troy Yoga Short-36-Black","<p>The versatile, all-purpose Troy Yoga Short is knee-lengthed with an elastic waistband with drawstring, making it comfortably flexible. The removable LumaTech&trade; wicking liner is also bacteria resistant.</p>
<p>&bull; Navy polyester pinstripe shorts.<br />&bull; Woven fabric with moderate stretch.<br />&bull; 62% cotton/34% nylon/4% spandex.<br />&bull; LumaTech&trade; lining.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",24.000000,,,,troy-yoga-short-36-black,,,,/m/s/msh09-black_main_1.jpg,,/m/s/msh09-black_main_1.jpg,,/m/s/msh09-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=36",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,/m/s/msh09-black_main_1.jpg,,,,,,,,,,,,,,
MSH11-32-Black,,Bottom,simple,"Default Category/Men/Bottoms/Shorts",base,"Arcadio Gym Short-32-Black","<p>The Arcadio Gym short is a basic-looking piece with a lot more than meets the eye: casual-yet-functional relaxed fit, comfortable waistband and adjustable drawstring. Everything you need, plus more.</p>
<p>&bull; Royal blue cotton shorts.<br />&bull; Built-in mesh brief. <br />&bull; 87% Spandex 13% Lycra.<br />&bull; Adjustable drawstring.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",20.000000,,,,arcadio-gym-short-32-black,,,,/m/s/msh11-black_main_1.jpg,,/m/s/msh11-black_main_1.jpg,,/m/s/msh11-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=32",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,/m/s/msh11-black_main_1.jpg,,,,,,,,,,,,,,
MSH11-33-Black,,Bottom,simple,"Default Category/Men/Bottoms/Shorts",base,"Arcadio Gym Short-33-Black","<p>The Arcadio Gym short is a basic-looking piece with a lot more than meets the eye: casual-yet-functional relaxed fit, comfortable waistband and adjustable drawstring. Everything you need, plus more.</p>
<p>&bull; Royal blue cotton shorts.<br />&bull; Built-in mesh brief. <br />&bull; 87% Spandex 13% Lycra.<br />&bull; Adjustable drawstring.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",20.000000,,,,arcadio-gym-short-33-black,,,,/m/s/msh11-black_main_1.jpg,,/m/s/msh11-black_main_1.jpg,,/m/s/msh11-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=33",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,/m/s/msh11-black_main_1.jpg,,,,,,,,,,,,,,
MSH11-34-Black,,Bottom,simple,"Default Category/Men/Bottoms/Shorts",base,"Arcadio Gym Short-34-Black","<p>The Arcadio Gym short is a basic-looking piece with a lot more than meets the eye: casual-yet-functional relaxed fit, comfortable waistband and adjustable drawstring. Everything you need, plus more.</p>
<p>&bull; Royal blue cotton shorts.<br />&bull; Built-in mesh brief. <br />&bull; 87% Spandex 13% Lycra.<br />&bull; Adjustable drawstring.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",20.000000,,,,arcadio-gym-short-34-black,,,,/m/s/msh11-black_main_1.jpg,,/m/s/msh11-black_main_1.jpg,,/m/s/msh11-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=34",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,/m/s/msh11-black_main_1.jpg,,,,,,,,,,,,,,
MSH11-36-Black,,Bottom,simple,"Default Category/Men/Bottoms/Shorts",base,"Arcadio Gym Short-36-Black","<p>The Arcadio Gym short is a basic-looking piece with a lot more than meets the eye: casual-yet-functional relaxed fit, comfortable waistband and adjustable drawstring. Everything you need, plus more.</p>
<p>&bull; Royal blue cotton shorts.<br />&bull; Built-in mesh brief. <br />&bull; 87% Spandex 13% Lycra.<br />&bull; Adjustable drawstring.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",20.000000,,,,arcadio-gym-short-36-black,,,,/m/s/msh11-black_main_1.jpg,,/m/s/msh11-black_main_1.jpg,,/m/s/msh11-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=36",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,/m/s/msh11-black_main_1.jpg,,,,,,,,,,,,,,
MSH12-32-Black,,Bottom,simple,"Default Category/Men/Bottoms/Shorts,Default Category/Promotions/Men Sale,Default Category",base,"Pierce Gym Short-32-Black","<p>The Pierce Gym Short is similar to our Arcadio Gym Short, but designed with a fitted, tapered look. A flat waistband with an adjustable drawstring adds comfort, with zippered pockets for safe, easy storage.</p>
<p>&bull; Dark red cotton shorts. <br />&bull; 87% Supplex, 13% Lycra.<br />&bull; Adjustable drawstring waistband.<br />&bull; Built-in mesh brief.<br />&bull; Machine wash cold, tumble dry low.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",27.000000,,,,pierce-gym-short-32-black,,,,/m/s/msh12-black_main_1.jpg,,/m/s/msh12-black_main_1.jpg,,/m/s/msh12-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=32",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,/m/s/msh12-black_main_1.jpg,,,,,,,,,,,,,,
MSH12-33-Black,,Bottom,simple,"Default Category/Men/Bottoms/Shorts,Default Category/Promotions/Men Sale,Default Category",base,"Pierce Gym Short-33-Black","<p>The Pierce Gym Short is similar to our Arcadio Gym Short, but designed with a fitted, tapered look. A flat waistband with an adjustable drawstring adds comfort, with zippered pockets for safe, easy storage.</p>
<p>&bull; Dark red cotton shorts. <br />&bull; 87% Supplex, 13% Lycra.<br />&bull; Adjustable drawstring waistband.<br />&bull; Built-in mesh brief.<br />&bull; Machine wash cold, tumble dry low.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",27.000000,,,,pierce-gym-short-33-black,,,,/m/s/msh12-black_main_1.jpg,,/m/s/msh12-black_main_1.jpg,,/m/s/msh12-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=33",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,/m/s/msh12-black_main_1.jpg,,,,,,,,,,,,,,
MSH12-34-Black,,Bottom,simple,"Default Category/Men/Bottoms/Shorts,Default Category/Promotions/Men Sale,Default Category",base,"Pierce Gym Short-34-Black","<p>The Pierce Gym Short is similar to our Arcadio Gym Short, but designed with a fitted, tapered look. A flat waistband with an adjustable drawstring adds comfort, with zippered pockets for safe, easy storage.</p>
<p>&bull; Dark red cotton shorts. <br />&bull; 87% Supplex, 13% Lycra.<br />&bull; Adjustable drawstring waistband.<br />&bull; Built-in mesh brief.<br />&bull; Machine wash cold, tumble dry low.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",27.000000,,,,pierce-gym-short-34-black,,,,/m/s/msh12-black_main_1.jpg,,/m/s/msh12-black_main_1.jpg,,/m/s/msh12-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=34",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,/m/s/msh12-black_main_1.jpg,,,,,,,,,,,,,,
MSH12-36-Black,,Bottom,simple,"Default Category/Men/Bottoms/Shorts,Default Category/Promotions/Men Sale,Default Category",base,"Pierce Gym Short-36-Black","<p>The Pierce Gym Short is similar to our Arcadio Gym Short, but designed with a fitted, tapered look. A flat waistband with an adjustable drawstring adds comfort, with zippered pockets for safe, easy storage.</p>
<p>&bull; Dark red cotton shorts. <br />&bull; 87% Supplex, 13% Lycra.<br />&bull; Adjustable drawstring waistband.<br />&bull; Built-in mesh brief.<br />&bull; Machine wash cold, tumble dry low.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",27.000000,,,,pierce-gym-short-36-black,,,,/m/s/msh12-black_main_1.jpg,,/m/s/msh12-black_main_1.jpg,,/m/s/msh12-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=36",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,/m/s/msh12-black_main_1.jpg,,,,,,,,,,,,,,
WJ02-XS-Black,,Top,simple,"Default Category/Women/Tops/Jackets,Default Category/Promotions/Women Sale,Default Category",base,"Josie Yoga Jacket-XS-Black","<p>When your near future includes yoga, the cozy comfort of the Josie Yoga Jacket gets your mind and body ready. Stretchy CoolTech&trade; fabric with zipper pockets makes this jacket the right gear for studio time or teatime after.</p>
<p>&bull; Slate rouched neck pullover.<br />&bull; Moisture-wicking fabric.<br />&bull; Hidden zipper.<br />&bull; Mesh armpit venting.<br />&bull; Dropped rear hem.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",56.250000,,,,josie-yoga-jacket-xs-black,,,,/w/j/wj02-black_main_1.jpg,,/w/j/wj02-black_main_1.jpg,,/w/j/wj02-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=XS",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,/w/j/wj02-black_main_1.jpg,,,,,,,,,,,,,,
WJ02-S-Black,,Top,simple,"Default Category/Women/Tops/Jackets,Default Category/Promotions/Women Sale,Default Category",base,"Josie Yoga Jacket-S-Black","<p>When your near future includes yoga, the cozy comfort of the Josie Yoga Jacket gets your mind and body ready. Stretchy CoolTech&trade; fabric with zipper pockets makes this jacket the right gear for studio time or teatime after.</p>
<p>&bull; Slate rouched neck pullover.<br />&bull; Moisture-wicking fabric.<br />&bull; Hidden zipper.<br />&bull; Mesh armpit venting.<br />&bull; Dropped rear hem.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",56.250000,,,,josie-yoga-jacket-s-black,,,,/w/j/wj02-black_main_1.jpg,,/w/j/wj02-black_main_1.jpg,,/w/j/wj02-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=S",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,/w/j/wj02-black_main_1.jpg,,,,,,,,,,,,,,
WJ02-M-Black,,Top,simple,"Default Category/Women/Tops/Jackets,Default Category/Promotions/Women Sale,Default Category",base,"Josie Yoga Jacket-M-Black","<p>When your near future includes yoga, the cozy comfort of the Josie Yoga Jacket gets your mind and body ready. Stretchy CoolTech&trade; fabric with zipper pockets makes this jacket the right gear for studio time or teatime after.</p>
<p>&bull; Slate rouched neck pullover.<br />&bull; Moisture-wicking fabric.<br />&bull; Hidden zipper.<br />&bull; Mesh armpit venting.<br />&bull; Dropped rear hem.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",56.250000,,,,josie-yoga-jacket-m-black,,,,/w/j/wj02-black_main_1.jpg,,/w/j/wj02-black_main_1.jpg,,/w/j/wj02-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=M",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,/w/j/wj02-black_main_1.jpg,,,,,,,,,,,,,,
WJ02-L-Black,,Top,simple,"Default Category/Women/Tops/Jackets,Default Category/Promotions/Women Sale,Default Category",base,"Josie Yoga Jacket-L-Black","<p>When your near future includes yoga, the cozy comfort of the Josie Yoga Jacket gets your mind and body ready. Stretchy CoolTech&trade; fabric with zipper pockets makes this jacket the right gear for studio time or teatime after.</p>
<p>&bull; Slate rouched neck pullover.<br />&bull; Moisture-wicking fabric.<br />&bull; Hidden zipper.<br />&bull; Mesh armpit venting.<br />&bull; Dropped rear hem.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",56.250000,,,,josie-yoga-jacket-l-black,,,,/w/j/wj02-black_main_1.jpg,,/w/j/wj02-black_main_1.jpg,,/w/j/wj02-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=L",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,/w/j/wj02-black_main_1.jpg,,,,,,,,,,,,,,
WJ02-XL-Black,,Top,simple,"Default Category/Women/Tops/Jackets,Default Category/Promotions/Women Sale,Default Category",base,"Josie Yoga Jacket-XL-Black","<p>When your near future includes yoga, the cozy comfort of the Josie Yoga Jacket gets your mind and body ready. Stretchy CoolTech&trade; fabric with zipper pockets makes this jacket the right gear for studio time or teatime after.</p>
<p>&bull; Slate rouched neck pullover.<br />&bull; Moisture-wicking fabric.<br />&bull; Hidden zipper.<br />&bull; Mesh armpit venting.<br />&bull; Dropped rear hem.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",56.250000,,,,josie-yoga-jacket-xl-black,,,,/w/j/wj02-black_main_1.jpg,,/w/j/wj02-black_main_1.jpg,,/w/j/wj02-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=XL",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,/w/j/wj02-black_main_1.jpg,,,,,,,,,,,,,,
WJ10-XS-Black,,Top,simple,"Default Category/Women/Tops/Jackets,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Performance Fabrics,Default Category",base,"Nadia Elements Shell-XS-Black","<p>Protect yourself from wind and rain in the stylish Nadia Elements Shell. It repels water using hydro-resistant fabric, with fleece lining that adds a touch of warmth. It's finished with bold contrast zippers, adjustable cuffs and a hood.</p>
<p>&bull; Zippered front. <br />&bull; Zippered side pockets. <br />&bull; Drawstring-adjustable waist and hood. <br />&bull; Machine wash/line dry.<br />&bull; Light blue 1/4 zip pullover.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",69.000000,,,,nadia-elements-shell-xs-black,,,,/w/j/wj10-black_main_1.jpg,,/w/j/wj10-black_main_1.jpg,,/w/j/wj10-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=XS",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,/w/j/wj10-black_main_1.jpg,,,,,,,,,,,,,,
WJ10-S-Black,,Top,simple,"Default Category/Women/Tops/Jackets,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Performance Fabrics,Default Category",base,"Nadia Elements Shell-S-Black","<p>Protect yourself from wind and rain in the stylish Nadia Elements Shell. It repels water using hydro-resistant fabric, with fleece lining that adds a touch of warmth. It's finished with bold contrast zippers, adjustable cuffs and a hood.</p>
<p>&bull; Zippered front. <br />&bull; Zippered side pockets. <br />&bull; Drawstring-adjustable waist and hood. <br />&bull; Machine wash/line dry.<br />&bull; Light blue 1/4 zip pullover.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",69.000000,,,,nadia-elements-shell-s-black,,,,/w/j/wj10-black_main_1.jpg,,/w/j/wj10-black_main_1.jpg,,/w/j/wj10-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=S",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,/w/j/wj10-black_main_1.jpg,,,,,,,,,,,,,,
WJ10-M-Black,,Top,simple,"Default Category/Women/Tops/Jackets,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Performance Fabrics,Default Category",base,"Nadia Elements Shell-M-Black","<p>Protect yourself from wind and rain in the stylish Nadia Elements Shell. It repels water using hydro-resistant fabric, with fleece lining that adds a touch of warmth. It's finished with bold contrast zippers, adjustable cuffs and a hood.</p>
<p>&bull; Zippered front. <br />&bull; Zippered side pockets. <br />&bull; Drawstring-adjustable waist and hood. <br />&bull; Machine wash/line dry.<br />&bull; Light blue 1/4 zip pullover.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",69.000000,,,,nadia-elements-shell-m-black,,,,/w/j/wj10-black_main_1.jpg,,/w/j/wj10-black_main_1.jpg,,/w/j/wj10-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=M",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,/w/j/wj10-black_main_1.jpg,,,,,,,,,,,,,,
WJ10-L-Black,,Top,simple,"Default Category/Women/Tops/Jackets,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Performance Fabrics,Default Category",base,"Nadia Elements Shell-L-Black","<p>Protect yourself from wind and rain in the stylish Nadia Elements Shell. It repels water using hydro-resistant fabric, with fleece lining that adds a touch of warmth. It's finished with bold contrast zippers, adjustable cuffs and a hood.</p>
<p>&bull; Zippered front. <br />&bull; Zippered side pockets. <br />&bull; Drawstring-adjustable waist and hood. <br />&bull; Machine wash/line dry.<br />&bull; Light blue 1/4 zip pullover.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",69.000000,,,,nadia-elements-shell-l-black,,,,/w/j/wj10-black_main_1.jpg,,/w/j/wj10-black_main_1.jpg,,/w/j/wj10-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=L",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,/w/j/wj10-black_main_1.jpg,,,,,,,,,,,,,,
